p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.1782473968e-15	2.92477317776e-14	GO:0009653	b	2	anatomical structure morphogenesis	87; 94; 322; 348; 399; 857; 1012; 1601; 1634; 1901; 2303; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4208; 4854; 5396; 5698; 6424; 6608; 6688; 7040; 7041; 7042; 7097; 7128; 8091; 4855; 23213; 8320; 9464; 11178; 56917; 84525; 54345; 26585; 93649; 27122; 64321	TGFB1; CDH13; ITGA3; TGFB2; SMO; ITGB2; MYOCD; HAND2; HCK; DAB2; CAV1; DCN; MEF2C; APOE; SPI1; S1PR1; MEIS3; APBB1; SULF1; SOX17; EOMES; ICAM1; TGFB1I1; GREM1; LZTS1; SOX18; ACVRL1; HMGA2; FLI1; RHOH; CXCL10; ACTN1; HOPX; SFRP4; NOTCH4; TLR2; DKK3; TNFAIP3; NOTCH3; IL6; PSMB9; PRRX1; FLNA; FOXC2	2614	2558
5.08332221335e-15	8.73135344881e-14	GO:0006915	b	4	apoptotic process	87; 322; 332; 348; 857; 940; 972; 1601; 2303; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5347; 6280; 6424; 6608; 6688; 7040; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 23213; 9212; 9464; 114548; 25959; 26585; 93649; 653361	CD74; TGFB1; TGFB2; PLK1; BIRC5; NCF1; SMO; CD28; MYOCD; HAND2; HCK; DAB2; CAV1; MEF2C; APOE; NLRP3; APBB1; SULF1; S100A9; ICAM1; MNDA; FOSL1; GREM1; TOP2A; ITGB2; AURKB; HMGA2; SPI1; CXCL10; ACTN1; SFRP4; TLR2; TNFAIP3; IL6; KANK2; TLR4; FLNA; FOXC2	1915	1878
6.28909831041e-15	1.04938097522e-13	GO:0010646	b	4	regulation of cell communication	94; 348; 399; 857; 920; 940; 942; 972; 1012; 1240; 1601; 1634; 2305; 2316; 3383; 3569; 3675; 4208; 4854; 5008; 5138; 5341; 5396; 5698; 6280; 6424; 6608; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 4855; 23213; 9212; 9464; 11006; 11178; 114548; 149628; 150372; 84868; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; ITGA3; TGFB2; CD4; ACVRL1; FOXM1; MYOCD; HAND2; DAB2; NOTCH3; CAV1; DCN; MEF2C; APOE; LILRB4; NLRP3; SPI1; SULF1; CD86; OSM; ICAM1; S100A9; GREM1; LZTS1; CD28; TLR4; SOX17; PYHIN1; RHOH; TGFB1I1; PLEK; SMO; SFRP4; NOTCH4; TLR2; DKK3; TNFAIP3; PDE2A; IL6; NFAM1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; HAVCR2	3447	3376
1.06112281587e-14	1.37129717743e-13	GO:0023051	b	3	regulation of signaling	94; 348; 399; 857; 920; 940; 942; 972; 1012; 1240; 1601; 1634; 2305; 2316; 3383; 3569; 3675; 4208; 4854; 5008; 5138; 5341; 5396; 5698; 6280; 6424; 6608; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 4855; 23213; 9212; 9464; 11006; 11178; 114548; 149628; 150372; 84868; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; ITGA3; TGFB2; CD4; ACVRL1; FOXM1; MYOCD; HAND2; DAB2; NOTCH3; CAV1; DCN; MEF2C; APOE; LILRB4; NLRP3; SPI1; SULF1; CD86; OSM; ICAM1; S100A9; GREM1; LZTS1; CD28; TLR4; SOX17; PYHIN1; RHOH; TGFB1I1; PLEK; SMO; SFRP4; NOTCH4; TLR2; DKK3; TNFAIP3; PDE2A; IL6; NFAM1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; HAVCR2	3492	3419
1.08977618556e-14	1.76785914547e-13	GO:0034097	b	4	response to cytokine	332; 857; 920; 942; 944; 972; 1240; 1901; 3055; 3383; 3569; 3603; 3627; 3689; 4332; 5008; 5138; 5698; 6556; 6688; 6935; 7040; 7097; 7099; 7128; 8061; 9242; 11006; 149628; 64321	CD74; TGFB1; BIRC5; PYHIN1; CD4; TNFAIP3; HCK; SOX17; MSC; CAV1; TLR2; SPI1; SLC11A1; S1PR1; CD86; TNFSF8; OSM; ICAM1; MNDA; FOSL1; ITGB2; TLR4; LILRB4; CXCL10; ZEB1; IL16; PDE2A; IL6; PSMB9; CMKLR1	1165	1134
1.2550639407e-14	8.29736716348e-14	GO:0006928	b	2	movement of cell or subcellular component	87; 94; 348; 399; 857; 972; 1012; 1240; 1601; 1634; 1901; 2303; 2316; 3055; 3383; 3569; 3603; 3627; 3675; 3689; 4208; 4854; 6280; 6608; 7040; 7042; 7128; 23213; 9464; 9787; 9839; 114548; 54345; 284119; 57413; 25959; 26585; 93649; 64321	CD74; TGFB1; CDH13; ITGA3; TGFB2; SMO; ITGB2; TNFAIP3; HAND2; HCK; DAB2; CAV1; DCN; MEF2C; APOE; NLRP3; TMIGD3; S1PR1; SULF1; SOX17; CAVIN1; S100A9; ICAM1; DLGAP5; GREM1; SOX18; ACVRL1; RHOH; CXCL10; ZEB2; ACTN1; IL16; NOTCH3; IL6; KANK2; FLNA; CMKLR1; FOXC2; MYOCD	2164	2042
1.32865563752e-14	8.32158004554e-14	GO:0071704	b	2	organic substance metabolic process	87; 94; 322; 332; 348; 399; 857; 890; 920; 940; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2078; 2303; 2305; 2313; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4066; 4208; 4854; 5008; 5138; 5341; 5347; 5396; 5450; 5698; 22797; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 4855; 23213; 8318; 8320; 9212; 9242; 9464; 9787; 9839; 10320; 11006; 56917; 114548; 149628; 84525; 150372; 84868; 389136; 54345; 284119; 54796; 55635; 57413; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; PLK1; BIRC5; ITGA3; TGFB2; CD4; ERG; FOXM1; SULF1; HAND2; CXCL10; DAB2; PDE2A; MSC; IKZF1; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; SPI1; S1PR1; MEIS3; APBB1; ITGB2; CD86; EOMES; CAVIN1; TNFSF8; OSM; ICAM1; DLGAP5; S100A9; GREM1; TOP2A; SOX18; CD28; LYL1; TLR4; TFEC; CENPF; FLI1; VGLL3; PYHIN1; CDC45; RHOH; ZEB1; ACVRL1; TGFB1I1; SOX17; HCK; PLEK; ZEB2; SMO; ACTN1; HOPX; SFRP4; POU2AF1; HMGA2; TLR2; BNC2; DKK3; TNFAIP3; NOTCH3; IL6; NOTCH4; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; PRRX1; FLNA; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	11233	10607
1.78563348648e-14	2.22212167207e-13	GO:0035295	b	3	tube development	94; 348; 857; 1012; 1634; 1901; 2303; 2316; 3569; 3627; 3675; 3689; 4208; 5396; 6608; 6688; 7040; 7042; 7128; 8091; 4855; 23213; 8320; 9464; 54345; 26585; 93649; 64321	TGFB1; CDH13; ITGA3; TGFB2; SMO; ITGB2; MYOCD; HAND2; CAV1; DCN; IL6; SPI1; S1PR1; SULF1; SOX17; EOMES; GREM1; SOX18; ACVRL1; HMGA2; APOE; CXCL10; NOTCH4; TNFAIP3; MEF2C; PRRX1; FLNA; FOXC2	996	984
4.8629528594e-14	2.89345695135e-13	GO:0009605	b	2	response to external stimulus	348; 399; 857; 920; 940; 942; 944; 972; 1012; 1240; 1634; 1901; 2316; 3055; 3383; 3569; 3603; 3627; 3689; 4208; 4854; 5008; 5138; 5341; 5450; 6280; 6556; 6608; 7040; 7042; 7097; 7099; 7128; 8061; 8091; 11006; 114548; 84868; 25959; 26585; 93649	CD74; TGFB1; CDH13; FOSL1; TGFB2; CD4; ITGB2; TNFAIP3; HCK; TLR2; PDE2A; CAV1; DCN; MEF2C; APOE; LILRB4; NLRP3; SLC11A1; S1PR1; CD86; TNFSF8; OSM; ICAM1; S100A9; GREM1; CD28; HMGA2; RHOH; CXCL10; PLEK; SMO; POU2AF1; IL16; NOTCH3; IL6; KANK2; TLR4; FLNA; CMKLR1; HAVCR2; MYOCD	2572	2363
4.93304718179e-14	5.91965661814e-13	GO:0012501	b	3	programmed cell death	87; 322; 332; 348; 857; 940; 972; 1601; 2303; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5347; 6280; 6424; 6608; 6688; 7040; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 23213; 9212; 9464; 114548; 25959; 26585; 93649; 653361	CD74; TGFB1; TGFB2; PLK1; BIRC5; NCF1; SMO; CD28; MYOCD; HAND2; HCK; DAB2; CAV1; MEF2C; APOE; NLRP3; APBB1; SULF1; S100A9; ICAM1; MNDA; FOSL1; GREM1; TOP2A; ITGB2; AURKB; HMGA2; SPI1; CXCL10; ACTN1; SFRP4; TLR2; TNFAIP3; IL6; KANK2; TLR4; FLNA; FOXC2	2054	2015
8.83559643795e-14	5.00683798151e-13	GO:0042221	b	2	response to chemical	94; 332; 348; 399; 857; 890; 920; 942; 944; 972; 1012; 1063; 1240; 1601; 1634; 1901; 2303; 3055; 3383; 3569; 3603; 3627; 3675; 3689; 4208; 4332; 4854; 5008; 5138; 5698; 6280; 6424; 6556; 6608; 6688; 6935; 7040; 7041; 7042; 7097; 7099; 7128; 8061; 8091; 23213; 9242; 11006; 114548; 149628; 84868; 25959; 26585; 93649; 27122; 653361; 64321	CD74; TGFB1; CDH13; FOSL1; BIRC5; ITGA3; TGFB2; CD4; ITGB2; TNFAIP3; HCK; DAB2; PDE2A; MSC; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; SPI1; S1PR1; SULF1; CD86; TNFSF8; OSM; ICAM1; MNDA; S100A9; GREM1; ACVRL1; TLR4; CENPF; HMGA2; SOX17; PYHIN1; RHOH; TGFB1I1; CXCL10; ZEB1; SMO; SFRP4; TLR2; DKK3; IL16; NOTCH3; IL6; KANK2; PSMB9; NCF1; CMKLR1; FOXC2; HAVCR2; MYOCD	4693	4515
1.01391781193e-13	1.17474615451e-12	GO:0002682	b	3	regulation of immune system process	348; 399; 857; 915; 920; 940; 942; 944; 972; 1240; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5008; 5698; 6280; 6556; 6688; 7040; 7042; 7097; 7099; 7128; 11006; 114548; 149628; 150372; 84868; 26585	CD74; TGFB1; TGFB2; PYHIN1; CD4; ITGB2; HCK; TLR2; CAV1; MEF2C; SPI1; LILRB4; NLRP3; SLC11A1; CD86; TNFSF8; S100A9; ICAM1; MNDA; OSM; GREM1; CD28; TLR4; APOE; CXCL10; CD3D; TNFAIP3; IL6; NFAM1; RHOH; PSMB9; CMKLR1; HAVCR2	1722	1524
1.03030352012e-13	5.57300540426e-13	GO:0065009	b	2	regulation of molecular function	348; 399; 857; 890; 920; 942; 972; 1240; 1601; 1901; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 5341; 5347; 5698; 6280; 6424; 6556; 6608; 7040; 7042; 7097; 7099; 7128; 8061; 8091; 8320; 9212; 9464; 9839; 11006; 114548; 149628; 150372; 84868; 55635; 57413; 26585; 93649; 27122; 653361	CD74; TGFB1; TGFB2; PLK1; PYHIN1; CD4; GREM1; MYOCD; HAND2; HCK; DAB2; CAV1; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SLC11A1; TMIGD3; S1PR1; CD86; EOMES; S100A9; ICAM1; FOSL1; ITGB2; TLR4; HMGA2; RHOH; CXCL10; PLEK; ZEB2; SMO; SFRP4; TLR2; DKK3; TNFAIP3; IL6; NFAM1; DEPDC1; PSMB9; AURKB; FLNA; NCF1; CMKLR1; HAVCR2	3142	3056
1.12819264171e-13	1.26357575872e-12	GO:0009888	b	3	tissue development	94; 857; 1063; 1601; 1634; 1901; 2303; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4208; 5138; 5396; 5698; 6424; 6608; 6935; 7040; 7041; 7042; 8091; 4855; 23213; 8320; 9242; 9464; 10320; 54345; 54796; 25959; 26585; 93649; 64321	TGFB1; TGFB2; ITGA3; SMO; ITGB2; MYOCD; HAND2; HCK; DAB2; MSC; CAV1; DCN; IL6; IKZF1; S1PR1; SULF1; SOX17; EOMES; ICAM1; TGFB1I1; GREM1; SOX18; ACVRL1; CENPF; HMGA2; CXCL10; ZEB1; SFRP4; BNC2; NOTCH4; PDE2A; MEF2C; KANK2; PSMB9; PRRX1; FLNA; FOXC2	1989	1955
1.52993168813e-13	2.41481109694e-12	GO:0023056	b	4	positive regulation of signaling	94; 348; 857; 920; 940; 942; 972; 1012; 1601; 1634; 2316; 3383; 3569; 5008; 5396; 5698; 6280; 6424; 6608; 6688; 7040; 7041; 7042; 7097; 7099; 7128; 4855; 23213; 9464; 149628; 150372; 84868; 26585; 93649; 653361	CD74; TGFB1; CDH13; TGFB2; SMO; ACVRL1; MYOCD; HAND2; DAB2; CAV1; DCN; TLR2; APOE; SULF1; CD86; S100A9; ICAM1; TGFB1I1; GREM1; CD28; TLR4; PYHIN1; SPI1; CD4; SFRP4; NOTCH4; TNFAIP3; IL6; NFAM1; PSMB9; OSM; PRRX1; FLNA; NCF1; HAVCR2	1787	1755
1.91596775468e-13	2.94453991771e-12	GO:0002684	b	4	positive regulation of immune system process	399; 857; 915; 920; 940; 942; 972; 1240; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5698; 6280; 6556; 7040; 7042; 7097; 7099; 7128; 11006; 114548; 149628; 150372; 84868	CD74; TGFB1; TGFB2; PYHIN1; CD4; ITGB2; HCK; CAV1; TLR2; LILRB4; NLRP3; SLC11A1; CD86; S100A9; ICAM1; MNDA; MEF2C; CD28; TLR4; RHOH; CXCL10; CD3D; TNFAIP3; IL6; NFAM1; PSMB9; CMKLR1; HAVCR2	1238	1083
2.10152121746e-13	3.14689331024e-12	GO:0032101	b	4	regulation of response to external stimulus	348; 857; 940; 972; 1012; 1240; 1901; 2316; 3055; 3569; 3603; 3627; 5008; 5138; 5341; 6280; 7040; 7097; 7099; 7128; 11006; 114548; 84868; 25959; 26585	CD74; TGFB1; CDH13; GREM1; TNFAIP3; HCK; CAV1; IL6; APOE; NLRP3; S1PR1; S100A9; OSM; CD28; LILRB4; CXCL10; PLEK; IL16; PDE2A; TLR2; KANK2; TLR4; FLNA; CMKLR1; HAVCR2	920	836
2.18506672863e-13	3.1901974238e-12	GO:0050776	b	4	regulation of immune response	348; 857; 915; 920; 940; 942; 972; 1240; 3055; 3383; 3569; 3689; 4208; 4332; 5698; 6280; 6556; 7040; 7042; 7097; 7099; 7128; 11006; 114548; 149628; 150372; 84868	CD74; TGFB1; TGFB2; PYHIN1; CD4; ITGB2; CAV1; TLR2; APOE; NLRP3; SLC11A1; CD86; S100A9; ICAM1; MNDA; MEF2C; CD28; TLR4; LILRB4; HCK; CD3D; TNFAIP3; IL6; NFAM1; PSMB9; CMKLR1; HAVCR2	1159	1002
2.68008258851e-13	3.81748349192e-12	GO:0048762	b	4	mesenchymal cell differentiation	94; 1601; 2303; 2316; 3569; 4208; 6608; 7040; 7041; 7042; 8091; 4855; 8320; 9464; 26585	MEF2C; TGFB2; ACVRL1; TGFB1; NOTCH4; TGFB1I1; HMGA2; SMO; IL6; EOMES; GREM1; HAND2; FLNA; DAB2; FOXC2	223	221
2.76280489982e-13	3.84161443213e-12	GO:0051128	b	4	regulation of cellular component organization	94; 322; 348; 399; 857; 940; 1012; 1063; 1601; 1634; 1901; 2316; 3055; 3383; 3569; 3627; 3675; 3689; 4208; 5138; 5341; 5347; 5396; 6280; 6424; 6556; 6688; 7040; 7042; 7097; 7099; 7153; 8061; 8318; 9212; 9787; 9839; 11178; 26585; 93649; 64321	TGFB1; CDH13; PLK1; ITGA3; TGFB2; ITGB2; MYOCD; HCK; DAB2; CAV1; DCN; MEF2C; APOE; SLC11A1; SPI1; S1PR1; APBB1; SOX17; S100A9; ICAM1; DLGAP5; FOSL1; GREM1; TOP2A; CD28; AURKB; CENPF; CDC45; RHOH; ACVRL1; CXCL10; PLEK; ZEB2; SFRP4; TLR2; PDE2A; IL6; TLR4; PRRX1; FLNA; LZTS1	2562	2487
2.83481307186e-13	3.07257158757e-12	GO:0006952	b	3	defense response	348; 857; 920; 940; 944; 972; 1240; 2316; 3055; 3383; 3569; 3603; 3627; 3689; 4208; 4332; 5008; 5138; 5698; 6280; 6556; 6608; 7040; 7097; 7099; 7128; 8061; 11006; 114548; 149628; 150372; 84868; 57413; 653361	CD74; TGFB1; NCF1; FOSL1; PYHIN1; SMO; ITGB2; TNFAIP3; HCK; TLR2; CAV1; MEF2C; APOE; NLRP3; SLC11A1; TMIGD3; TNFSF8; S100A9; ICAM1; MNDA; OSM; CD28; TLR4; LILRB4; CXCL10; CD4; IL16; PDE2A; IL6; NFAM1; PSMB9; FLNA; CMKLR1; HAVCR2	1876	1685
3.65172505585e-13	1.88937078976e-12	GO:0008219	b	2	cell death	87; 322; 332; 348; 857; 940; 972; 1601; 2303; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5347; 6280; 6424; 6608; 6688; 7040; 7042; 7097; 7099; 7128; 7153; 8061; 8091; 23213; 9212; 9464; 114548; 25959; 26585; 93649; 653361	CD74; TGFB1; TGFB2; PLK1; BIRC5; NCF1; SMO; CD28; MYOCD; HAND2; HCK; DAB2; CAV1; MEF2C; APOE; NLRP3; APBB1; SULF1; S100A9; ICAM1; MNDA; FOSL1; GREM1; TOP2A; ITGB2; AURKB; HMGA2; SPI1; CXCL10; ACTN1; SFRP4; TLR2; TNFAIP3; IL6; KANK2; TLR4; FLNA; FOXC2	2192	2146
4.59504667822e-13	6.24071455832e-12	GO:0060485	b	4	mesenchyme development	94; 1601; 2303; 2316; 3569; 4208; 6608; 7040; 7041; 7042; 8091; 4855; 8320; 9464; 54796; 26585	MEF2C; TGFB2; ACVRL1; TGFB1; NOTCH4; TGFB1I1; BNC2; HMGA2; SMO; IL6; EOMES; GREM1; HAND2; FLNA; DAB2; FOXC2	278	276
5.26408256909e-13	6.98687322806e-12	GO:0010941	b	4	regulation of cell death	87; 322; 332; 348; 857; 940; 972; 1601; 2303; 2316; 3055; 3383; 3569; 3627; 3689; 4208; 4332; 5347; 6280; 6424; 6608; 7042; 7099; 7128; 7153; 8061; 8091; 9212; 9464; 114548; 25959; 26585; 93649	CD74; TGFB2; PLK1; BIRC5; SMO; CD28; MYOCD; HAND2; HCK; DAB2; CAV1; MEF2C; APOE; NLRP3; APBB1; S100A9; ICAM1; MNDA; FOSL1; GREM1; TOP2A; ITGB2; AURKB; HMGA2; CXCL10; ACTN1; SFRP4; TNFAIP3; IL6; KANK2; TLR4; FLNA; FOXC2	1652	1616
5.40555521798e-13	2.68025446225e-12	GO:0048646	b	2	anatomical structure formation involved in morphogenesis	87; 94; 857; 1012; 1634; 1901; 2303; 2316; 3569; 3627; 3675; 3689; 4208; 6608; 7040; 7042; 7097; 7128; 8091; 4855; 23213; 8320; 9464; 84525; 54345; 26585; 64321	TGFB1; CDH13; ITGA3; TGFB2; SMO; IL6; ITGB2; HAND2; CAV1; DCN; TLR2; S1PR1; SULF1; SOX17; EOMES; GREM1; SOX18; ACVRL1; HMGA2; CXCL10; ACTN1; HOPX; NOTCH4; TNFAIP3; MEF2C; FLNA; FOXC2	1063	1041
5.85965358611e-13	6.15263626542e-12	GO:0035556	b	3	intracellular signal transduction	348; 399; 857; 890; 920; 940; 942; 972; 1012; 1240; 1634; 1901; 2305; 2316; 3383; 3569; 3627; 3675; 4208; 5008; 5138; 5341; 5347; 5698; 6280; 6608; 6688; 7040; 7042; 7097; 7099; 7128; 9212; 9464; 11006; 114548; 149628; 150372; 84868; 55635; 25959; 26585; 653361	CD74; TGFB1; CDH13; PLK1; ITGA3; TGFB2; CD4; GREM1; FOXM1; HAND2; TLR2; CAV1; DCN; MEF2C; APOE; CCNA2; LILRB4; NLRP3; SPI1; S1PR1; CD86; OSM; ICAM1; S100A9; CD28; TLR4; PYHIN1; RHOH; CXCL10; PLEK; SMO; TNFAIP3; PDE2A; IL6; NFAM1; DEPDC1; KANK2; PSMB9; AURKB; FLNA; NCF1; CMKLR1; HAVCR2	2850	2799
7.7972643237e-13	1.01191163668e-11	GO:0080134	b	4	regulation of response to stress	348; 857; 940; 972; 2303; 2305; 2316; 3055; 3569; 3603; 3689; 4208; 4332; 5008; 5138; 5341; 5396; 5698; 6280; 6688; 7042; 7097; 7099; 7128; 8091; 9464; 11006; 114548; 149628; 84868; 26585; 653361	CD74; TGFB2; PYHIN1; IL6; ITGB2; FOXM1; TNFAIP3; HAND2; CAV1; TLR2; SPI1; LILRB4; NLRP3; OSM; MNDA; S100A9; GREM1; CD28; TLR4; HMGA2; APOE; HCK; PLEK; IL16; PDE2A; MEF2C; PSMB9; PRRX1; FLNA; NCF1; FOXC2; HAVCR2	1642	1535
9.02124118869e-13	4.29411080582e-12	GO:0001816	b	2	cytokine production	920; 940; 942; 972; 1240; 3569; 3603; 4332; 5008; 5450; 6280; 6556; 7040; 7042; 7097; 7099; 7128; 23213; 11006; 114548; 149628; 150372; 84868	CD74; TGFB1; TGFB2; PYHIN1; CD4; TNFAIP3; TLR2; LILRB4; NLRP3; SLC11A1; SULF1; CD86; OSM; MNDA; S100A9; CD28; POU2AF1; IL16; IL6; NFAM1; TLR4; CMKLR1; HAVCR2	746	734
9.97028746023e-13	1.0151565414e-11	GO:0040012	b	3	regulation of locomotion	94; 348; 399; 857; 972; 1012; 1240; 1601; 1634; 1901; 2303; 2316; 3383; 3569; 3603; 3627; 3675; 4208; 6608; 7040; 7042; 23213; 284119; 57413; 26585; 93649	CD74; TGFB1; CDH13; ITGA3; TGFB2; SMO; GREM1; MYOCD; CAVIN1; DAB2; CAV1; DCN; MEF2C; APOE; TMIGD3; S1PR1; SULF1; ICAM1; ACVRL1; RHOH; CXCL10; IL16; IL6; FLNA; CMKLR1; FOXC2	1001	981
1.22774241336e-12	1.55869906392e-11	GO:0051270	b	4	regulation of cellular component movement	87; 94; 348; 399; 857; 972; 1012; 1240; 1601; 1634; 1901; 2303; 2316; 3383; 3569; 3627; 3675; 4208; 6608; 7040; 7042; 23213; 284119; 57413; 26585; 93649	CD74; TGFB1; CDH13; ITGA3; TGFB2; SMO; GREM1; MYOCD; CAVIN1; DAB2; CAV1; DCN; MEF2C; APOE; TMIGD3; S1PR1; SULF1; ICAM1; ACVRL1; RHOH; CXCL10; ACTN1; IL6; FLNA; CMKLR1; FOXC2	1013	990
1.3799539327e-12	1.71466616318e-11	GO:2000145	b	4	regulation of cell motility	94; 348; 399; 857; 972; 1012; 1240; 1601; 1634; 1901; 2303; 2316; 3383; 3569; 3627; 3675; 4208; 6608; 7040; 7042; 23213; 284119; 57413; 26585; 93649	CD74; TGFB1; CDH13; ITGA3; TGFB2; SMO; GREM1; MYOCD; CAVIN1; DAB2; CAV1; DCN; MEF2C; APOE; TMIGD3; S1PR1; SULF1; ICAM1; ACVRL1; RHOH; CXCL10; IL6; FLNA; CMKLR1; FOXC2	930	910
1.44832828568e-12	1.76213274758e-11	GO:0051093	b	4	negative regulation of developmental process	348; 857; 972; 1634; 2303; 2305; 2316; 3569; 3627; 6608; 6935; 7040; 7041; 7042; 7097; 7099; 8091; 4855; 23213; 9464; 11006; 84525; 26585; 93649; 64321	CD74; TGFB1; TGFB2; SMO; FOXM1; MYOCD; HAND2; CAV1; DCN; IL6; APOE; SULF1; SOX17; TGFB1I1; GREM1; HMGA2; LILRB4; CXCL10; ZEB1; HOPX; NOTCH4; TLR2; TLR4; FLNA; FOXC2	946	912
1.7950179141e-12	2.09971980791e-11	GO:0050865	b	4	regulation of cell activation	348; 399; 857; 920; 940; 942; 944; 972; 3569; 3689; 4208; 4332; 5341; 7040; 7099; 7128; 11006; 114548; 150372; 84868	CD74; IL6; CD28; TLR4; NLRP3; TGFB1; LILRB4; ITGB2; CD86; CD4; NFAM1; APOE; TNFAIP3; RHOH; MNDA; TNFSF8; PLEK; MEF2C; HAVCR2; CAV1	638	541
1.79770531499e-12	2.09971980791e-11	GO:0006954	b	4	inflammatory response	348; 940; 1240; 3055; 3383; 3569; 3603; 3627; 3689; 5008; 5138; 6280; 6556; 6608; 7040; 7097; 7099; 7128; 11006; 114548; 150372; 84868; 57413	TGFB1; SMO; ITGB2; TNFAIP3; HCK; IL6; LILRB4; NLRP3; SLC11A1; TMIGD3; S100A9; ICAM1; OSM; CD28; APOE; CXCL10; IL16; PDE2A; TLR2; NFAM1; TLR4; CMKLR1; HAVCR2	842	759
2.47186922249e-12	2.83053259987e-11	GO:0001817	b	4	regulation of cytokine production	920; 940; 942; 972; 1240; 3569; 3603; 4332; 5008; 5450; 6556; 7040; 7042; 7097; 7099; 7128; 23213; 11006; 114548; 149628; 150372; 84868	CD74; TGFB1; TGFB2; PYHIN1; CD4; TNFAIP3; TLR2; LILRB4; NLRP3; SLC11A1; SULF1; CD86; OSM; MNDA; CD28; POU2AF1; IL16; IL6; NFAM1; TLR4; CMKLR1; HAVCR2	706	694
2.8337269486e-12	2.8003889845e-11	GO:0048729	b	3	tissue morphogenesis	94; 1601; 1901; 2303; 2316; 3627; 3675; 4208; 5698; 6608; 7040; 7041; 7042; 8091; 4855; 23213; 8320; 9464; 54345; 26585; 64321	SOX18; SMO; TGFB2; ACVRL1; HAND2; TGFB1; NOTCH4; TGFB1I1; S1PR1; ITGA3; HMGA2; SULF1; SOX17; MEF2C; EOMES; GREM1; PSMB9; CXCL10; DAB2; FLNA; FOXC2	629	625
3.00890038452e-12	1.37715056061e-11	GO:0045321	b	2	leukocyte activation	399; 857; 915; 920; 940; 942; 944; 972; 3383; 3569; 3689; 4066; 4208; 4332; 5450; 6280; 6556; 6688; 7040; 7097; 7099; 7128; 8320; 10320; 11006; 114548; 150372; 84868	CD74; TGFB1; CD4; ITGB2; IKZF1; CAV1; TLR2; SPI1; LILRB4; NLRP3; SLC11A1; CD86; EOMES; TNFSF8; S100A9; ICAM1; MNDA; MEF2C; CD28; LYL1; RHOH; POU2AF1; TNFAIP3; IL6; NFAM1; TLR4; CD3D; HAVCR2	1321	1213
3.38735650433e-12	3.23523795118e-11	GO:0001525	b	3	angiogenesis	94; 857; 1012; 1634; 1901; 2303; 2316; 3569; 3627; 3689; 7042; 7128; 8091; 4855; 23213; 9464; 54345; 26585; 64321	DCN; SOX18; CDH13; ACVRL1; NOTCH4; S1PR1; HMGA2; TGFB2; TNFAIP3; SOX17; IL6; ITGB2; SULF1; HAND2; CXCL10; FLNA; FOXC2; GREM1; CAV1	502	493
3.46632637626e-12	3.23523795118e-11	GO:0030155	b	3	regulation of cell adhesion	94; 399; 857; 920; 940; 942; 972; 1012; 1901; 2303; 2316; 3383; 3569; 3675; 3689; 7040; 7042; 4855; 11006; 114548; 84868; 26585	CD74; TGFB1; CDH13; ITGA3; TGFB2; CD4; GREM1; CAV1; LILRB4; NLRP3; S1PR1; ITGB2; CD86; ICAM1; CD28; RHOH; ACVRL1; NOTCH4; IL6; FLNA; FOXC2; HAVCR2	713	706
